epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
32;0.011818152852356434;0.011818152852356434;0.016471989452838898;0.016471989452838898
33;0.011552795767784119;0.011552795767784119;0.017020590603351593;0.017020590603351593
34;0.011516524478793144;0.011516524478793144;0.016593309119343758;0.016593309119343758
35;0.010963847860693932;0.010963847860693932;0.01746716909110546;0.01746716909110546
36;0.011528635397553444;0.011528635397553444;0.01670192740857601;0.01670192740857601
37;0.011065416038036346;0.011065416038036346;0.017826249822974205;0.017826249822974205
38;0.010714245960116386;0.010714245960116386;0.016169754788279533;0.016169754788279533
39;0.010230239480733871;0.010230239480733871;0.016389397904276848;0.016389397904276848
40;0.010091675445437431;0.010091675445437431;0.016803763806819916;0.016803763806819916
41;0.010154777206480503;0.010154777206480503;0.01664510741829872;0.01664510741829872
42;0.009926787577569485;0.009926787577569485;0.015755202621221542;0.015755202621221542
43;0.009530693292617798;0.009530693292617798;0.01572253927588463;0.01572253927588463
44;0.009923816658556461;0.009923816658556461;0.015130321495234966;0.015130321495234966
45;0.009448734112083912;0.009448734112083912;0.013834275305271149;0.013834275305271149
46;0.008915266022086143;0.008915266022086143;0.01344408467411995;0.01344408467411995
47;0.008579031564295292;0.008579031564295292;0.013687907718122005;0.013687907718122005
48;0.008697696961462498;0.008697696961462498;0.014869744889438152;0.014869744889438152
49;0.008678022772073746;0.008678022772073746;0.014526218175888062;0.014526218175888062
50;0.008639219217002392;0.008639219217002392;0.013787462376058102;0.013787462376058102
51;0.008026699535548687;0.008026699535548687;0.014261065050959587;0.014261065050959587
52;0.007727182935923338;0.007727182935923338;0.013368924148380756;0.013368924148380756
53;0.008727840147912502;0.008727840147912502;0.01384382601827383;0.01384382601827383
54;0.00845384132117033;0.00845384132117033;0.012679713778197765;0.012679713778197765
55;0.007595993112772703;0.007595993112772703;0.012684449553489685;0.012684449553489685
56;0.007019973825663328;0.007019973825663328;0.011958163231611252;0.011958163231611252
57;0.008035832084715366;0.008035832084715366;0.013054327107965946;0.013054327107965946
58;0.007685621734708548;0.007685621734708548;0.011841223575174809;0.011841223575174809
59;0.007326900027692318;0.007326900027692318;0.011127014644443989;0.011127014644443989
60;0.00678781745955348;0.00678781745955348;0.013651266694068909;0.013651266694068909
61;0.006637665908783674;0.006637665908783674;0.011964691802859306;0.011964691802859306
62;0.006951049901545048;0.006951049901545048;0.01212594285607338;0.01212594285607338
63;0.006242281757295132;0.006242281757295132;0.011629451997578144;0.011629451997578144
64;0.006020513828843832;0.006020513828843832;0.01186352502554655;0.01186352502554655
65;0.00660172151401639;0.00660172151401639;0.011571171693503857;0.011571171693503857
66;0.006257129367440939;0.006257129367440939;0.012750211171805859;0.012750211171805859
67;0.006395336240530014;0.006395336240530014;0.011852269060909748;0.011852269060909748
68;0.006088983733206987;0.006088983733206987;0.012260072864592075;0.012260072864592075
69;0.006101719103753567;0.006101719103753567;0.012410719878971577;0.012410719878971577
70;0.005757064092904329;0.005757064092904329;0.011601637117564678;0.011601637117564678
71;0.006672153249382973;0.006672153249382973;0.011936098337173462;0.011936098337173462
72;0.0057529560290277;0.0057529560290277;0.011459284462034702;0.011459284462034702
73;0.005602654069662094;0.005602654069662094;0.012777184136211872;0.012777184136211872
74;0.00562487356364727;0.00562487356364727;0.011194194667041302;0.011194194667041302
75;0.006084551103413105;0.006084551103413105;0.01102282851934433;0.01102282851934433
76;0.005637768656015396;0.005637768656015396;0.01120747346431017;0.01120747346431017
77;0.005989548284560442;0.005989548284560442;0.012050795368850231;0.012050795368850231
78;0.006051651202142239;0.006051651202142239;0.011826188303530216;0.011826188303530216
79;0.005289949011057615;0.005289949011057615;0.011420161463320255;0.011420161463320255
80;0.005407992750406265;0.005407993216067553;0.011119659058749676;0.011119659058749676
81;0.0051513733342289925;0.0051513733342289925;0.011111182160675526;0.011111182160675526
82;0.005100741982460022;0.005100741982460022;0.011553551070392132;0.011553551070392132
83;0.005031265784054995;0.005031265784054995;0.012268307618796825;0.012268307618796825
84;0.005409889854490757;0.005409889854490757;0.012390371412038803;0.012390371412038803
85;0.005035235080868006;0.005035235080868006;0.010111546143889427;0.010111546143889427
86;0.005023749079555273;0.005023749079555273;0.010972653515636921;0.010972653515636921
87;0.005358921829611063;0.005358921829611063;0.012261279858648777;0.012261279858648777
88;0.005039901938289404;0.005039901938289404;0.010378445498645306;0.010378445498645306
89;0.005232154857367277;0.005232154857367277;0.010799495503306389;0.010799495503306389
90;0.004835081752389669;0.004835081752389669;0.010819911025464535;0.010819911025464535
91;0.005316231399774551;0.005316231399774551;0.011262498795986176;0.011262498795986176
92;0.004973761737346649;0.004973761737346649;0.01086963526904583;0.01086963526904583
93;0.005004893988370895;0.005004893988370895;0.010836811736226082;0.010836811736226082
94;0.005180258769541979;0.005180258769541979;0.011798969469964504;0.011798969469964504
95;0.005068081431090832;0.005068081431090832;0.011453348211944103;0.011453348211944103
96;0.004849595949053764;0.004849595949053764;0.010338539257645607;0.010338539257645607
97;0.004666480235755444;0.004666480235755444;0.010296886786818504;0.010296886786818504
98;0.004657529294490814;0.004657529294490814;0.010754363611340523;0.010754363611340523
99;0.004611738957464695;0.004611738957464695;0.011640960350632668;0.011640960350632668
100;0.0048974319361150265;0.0048974319361150265;0.012433383613824844;0.012433383613824844
101;0.005215879529714584;0.005215879529714584;0.011720660142600536;0.011720660142600536
102;0.005080031231045723;0.005080031231045723;0.01055870484560728;0.01055870484560728
103;0.0048422799445688725;0.0048422799445688725;0.012196900323033333;0.012196900323033333
104;0.005251341965049505;0.005251341965049505;0.01162282470613718;0.01162282470613718
105;0.005496566649526358;0.005496566649526358;0.013052857480943203;0.013052857480943203
106;0.005367102567106485;0.005367102567106485;0.012595400214195251;0.012595400214195251
107;0.00550047354772687;0.00550047354772687;0.01096927560865879;0.01096927560865879
108;0.0052572996355593204;0.0052572996355593204;0.010611481964588165;0.010611481964588165
109;0.004449576139450073;0.004449576139450073;0.011236699298024178;0.011236699298024178
110;0.004397173412144184;0.004397173412144184;0.010534382425248623;0.010534382425248623
111;0.004539754707366228;0.004539754707366228;0.010720765218138695;0.010720765218138695
112;0.00458287401124835;0.00458287401124835;0.010877137072384357;0.010877137072384357
113;0.004269502591341734;0.004269502591341734;0.01001401711255312;0.01001401711255312
114;0.0042451829649508;0.0042451829649508;0.012761016376316547;0.012761016376316547
115;0.004313090816140175;0.004313090816140175;0.011051896959543228;0.011051896959543228
116;0.004414601717144251;0.004414601717144251;0.011328982189297676;0.011328982189297676
117;0.004381204955279827;0.004381204955279827;0.012601815164089203;0.012601815164089203
118;0.00484036048874259;0.00484036048874259;0.013544215820729733;0.013544215820729733
119;0.005041182041168213;0.005041182041168213;0.010485418140888214;0.010485418140888214
120;0.004728798754513264;0.004728798754513264;0.010686354711651802;0.010686354711651802
121;0.004275959450751543;0.004275959450751543;0.011546510271728039;0.011546510271728039
122;0.003976069390773773;0.003976069390773773;0.010914946906268597;0.010914946906268597
123;0.003982615191489458;0.003982615191489458;0.011383898556232452;0.011383898556232452
124;0.003926998469978571;0.003926998469978571;0.01087852381169796;0.01087852381169796
125;0.0038375745061784983;0.0038375745061784983;0.011270775459706783;0.011270775459706783
126;0.0042152502574026585;0.0042152502574026585;0.010078765451908112;0.010078765451908112
127;0.004187298938632011;0.004187298938632011;0.011627952568233013;0.011627952568233013
128;0.0038658941630274057;0.0038658941630274057;0.01076320931315422;0.01076320931315422
129;0.003851414890959859;0.003851414890959859;0.012034826911985874;0.012034826911985874
130;0.003997412975877523;0.003997412975877523;0.01096943486481905;0.01096943486481905
131;0.0038207368925213814;0.0038207368925213814;0.010508817620575428;0.010508817620575428
132;0.003938464447855949;0.003938464447855949;0.01064989622682333;0.01064989622682333
133;0.003939234185963869;0.003939234185963869;0.01046654861420393;0.01046654861420393
134;0.0038672774098813534;0.0038672774098813534;0.01034191157668829;0.01034191157668829
135;0.00387048558332026;0.00387048558332026;0.011506237089633942;0.011506237089633942
136;0.003983657341450453;0.003983657341450453;0.009677505120635033;0.009677505120635033
137;0.003665308700874448;0.003665308700874448;0.009409552440047264;0.009409552440047264
138;0.0036089718341827393;0.0036089718341827393;0.010207217186689377;0.010207217186689377
139;0.0036458251997828484;0.0036458251997828484;0.010100049898028374;0.010100049898028374
140;0.003961320500820875;0.003961320500820875;0.01113746128976345;0.01113746128976345
141;0.004060353618115187;0.004060353618115187;0.010935723781585693;0.010935723781585693
142;0.003827502252534032;0.003827502252534032;0.01132782083004713;0.01132782083004713
143;0.0038286284543573856;0.0038286284543573856;0.011040185578167439;0.011040185578167439
144;0.004033244214951992;0.004033244214951992;0.011193068698048592;0.011193068698048592
145;0.0039278315380215645;0.0039278315380215645;0.010069997049868107;0.010069997049868107
146;0.003762544132769108;0.003762544132769108;0.010152958333492279;0.010152958333492279
147;0.0035508782602846622;0.0035508782602846622;0.010259991511702538;0.010259991511702538
148;0.003568797605112195;0.003568797605112195;0.010290614329278469;0.010290614329278469
149;0.003439174732193351;0.003439174732193351;0.01015523262321949;0.01015523262321949
150;0.0035837339237332344;0.0035837339237332344;0.010004617273807526;0.010004617273807526
151;0.0035929367877542973;0.0035929367877542973;0.00905323214828968;0.00905323214828968
152;0.003688402706757188;0.003688402706757188;0.009905535727739334;0.009905535727739334
153;0.0038865262176841497;0.0038865262176841497;0.010180444456636906;0.010180444456636906
154;0.0036875251680612564;0.0036875251680612564;0.010306814685463905;0.010306814685463905
155;0.003461151383817196;0.003461151383817196;0.010002286173403263;0.010002286173403263
156;0.0035205786116421223;0.0035205786116421223;0.009639032185077667;0.009639032185077667
157;0.00347821949981153;0.00347821949981153;0.009522558189928532;0.009522558189928532
158;0.0035432542208582163;0.0035432542208582163;0.010591918602585793;0.010591918602585793
159;0.0033612290862947702;0.0033612290862947702;0.00996492151170969;0.00996492151170969
160;0.0033557992428541183;0.0033557992428541183;0.00955274049192667;0.00955274049192667
161;0.003238388104364276;0.003238388104364276;0.00982603244483471;0.00982603244483471
162;0.0032362318597733974;0.0032362318597733974;0.010112383402884007;0.010112383402884007
163;0.003431221004575491;0.003431221004575491;0.009765557944774628;0.009765557944774628
164;0.0034606049302965403;0.0034606049302965403;0.009393725544214249;0.009393725544214249
165;0.0033227349631488323;0.0033227349631488323;0.010333712212741375;0.010333712212741375
166;0.0033466978929936886;0.0033466978929936886;0.00993571151047945;0.00993571151047945
167;0.0034078769385814667;0.0034078769385814667;0.011738501489162445;0.011738501489162445
168;0.003569818800315261;0.003569818800315261;0.010154899209737778;0.010154899209737778
169;0.0032830429263412952;0.0032830429263412952;0.00950736366212368;0.00950736366212368
170;0.0033865305595099926;0.0033865305595099926;0.010393367148935795;0.010393367148935795
171;0.0035348429810255766;0.0035348429810255766;0.010562246665358543;0.010562246665358543
172;0.003672359511256218;0.003672359511256218;0.011557641439139843;0.011557641439139843
173;0.003619594732299447;0.003619594732299447;0.009473752230405807;0.009473752230405807
174;0.0034198130015283823;0.0034198130015283823;0.010349836200475693;0.010349836200475693
175;0.003631054190918803;0.003631054190918803;0.009255743585526943;0.009255743585526943
176;0.0035748907830566168;0.0035748907830566168;0.009600460529327393;0.009600460529327393
177;0.0036076984833925962;0.0036076984833925962;0.009788325987756252;0.009788325987756252
178;0.003521399572491646;0.003521399572491646;0.00880556832998991;0.00880556832998991
179;0.0035086683928966522;0.0035086683928966522;0.010983370244503021;0.010983370244503021
180;0.003269001143053174;0.003269001143053174;0.009393884800374508;0.009393884800374508
181;0.0032029382418841124;0.0032029382418841124;0.009448759257793427;0.009448759257793427
182;0.00310120964422822;0.00310120964422822;0.009585728868842125;0.009585728868842125
183;0.0030249902047216892;0.0030249902047216892;0.009999082423746586;0.009999082423746586
184;0.00324072502553463;0.00324072502553463;0.009197368286550045;0.009197368286550045
185;0.003317978698760271;0.003317978698760271;0.009370103478431702;0.009370103478431702
186;0.0031553206499665976;0.0031553206499665976;0.009011034853756428;0.009011034853756428
187;0.0031791473738849163;0.0031791473738849163;0.009841371327638626;0.009841371327638626
188;0.003035402623936534;0.003035402623936534;0.009609588421881199;0.009609588421881199
189;0.0030309802386909723;0.0030309802386909723;0.009790790267288685;0.009790790267288685
190;0.003295095404610038;0.003295095404610038;0.009117206558585167;0.009117206558585167
191;0.003122824477031827;0.003122824477031827;0.009116708301007748;0.009116708301007748
192;0.003429998178035021;0.003429998178035021;0.00994875282049179;0.00994875282049179
193;0.004090526141226292;0.004090526141226292;0.010531997308135033;0.010531997308135033
194;0.004065439570695162;0.004065439570695162;0.010030101053416729;0.010030101053416729
195;0.0035952317994087934;0.0035952317994087934;0.009607639163732529;0.009607639163732529
196;0.0033442729618400335;0.0033442729618400335;0.009735677391290665;0.009735677391290665
197;0.0029838192276656628;0.0029838192276656628;0.00862779188901186;0.00862779188901186
198;0.0030428830068558455;0.0030428830068558455;0.010528657585382462;0.010528657585382462
199;0.0032364055514335632;0.0032364055514335632;0.008351202122867107;0.008351202122867107
200;0.0033579706214368343;0.0033579706214368343;0.008742657490074635;0.008742657490074635
201;0.003106341464444995;0.003106341464444995;0.009227918460965157;0.009227918460965157
202;0.0030845818109810352;0.0030845818109810352;0.01179939042776823;0.01179939042776823
203;0.004343976266682148;0.004343976266682148;0.010014628060162067;0.010014628060162067
204;0.003754284465685487;0.003754284465685487;0.008755713701248169;0.008755713701248169
205;0.0031483422499150038;0.0031483422499150038;0.009108380414545536;0.009108380414545536
206;0.002999295014888048;0.002999295014888048;0.0096005629748106;0.0096005629748106
207;0.002906049368903041;0.002906049368903041;0.009068960323929787;0.009068960323929787
208;0.0028508303221315145;0.0028508303221315145;0.010512888431549072;0.010512888431549072
209;0.002805748488754034;0.0028057487215846777;0.008775386027991772;0.008775386027991772
210;0.0029063071124255657;0.0029063071124255657;0.009972766041755676;0.009972766041755676
211;0.002849193522706628;0.002849193522706628;0.009268185123801231;0.009268185123801231
212;0.0027730476576834917;0.0027730476576834917;0.009675766341388226;0.009675766341388226
213;0.00284710549749434;0.00284710549749434;0.010112028568983078;0.010112028568983078
214;0.002712034620344639;0.002712034620344639;0.010083646513521671;0.010083646513521671
215;0.0029873731546103954;0.0029873731546103954;0.008671966381371021;0.008671966381371021
216;0.0029305724892765284;0.0029305724892765284;0.010786144062876701;0.010786144062876701
217;0.0030440432019531727;0.0030440432019531727;0.008409706875681877;0.008409706875681877
218;0.0027770656161010265;0.0027770656161010265;0.010179389268159866;0.010179389268159866
219;0.002818445907905698;0.002818445907905698;0.009020691737532616;0.009020691737532616
220;0.002738305600360036;0.002738305600360036;0.009304306469857693;0.009304306469857693
221;0.003025202313438058;0.003025202313438058;0.0098870312795043;0.0098870312795043
222;0.0031911374535411596;0.0031911374535411596;0.009516062214970589;0.009516062214970589
223;0.0027454951778054237;0.0027454951778054237;0.009660921059548855;0.009660921059548855
224;0.0027232414577156305;0.0027232414577156305;0.009733613580465317;0.009733613580465317
225;0.002821294590830803;0.002821294590830803;0.008375803008675575;0.008375803008675575
226;0.003297619754448533;0.003297619754448533;0.00956959929317236;0.00956959929317236
227;0.002981778932735324;0.002981778932735324;0.008381540887057781;0.008381540887057781
228;0.0026648875791579485;0.0026648875791579485;0.008649989031255245;0.008649989031255245
229;0.0028944530058652163;0.0028944530058652163;0.00959206372499466;0.00959206372499466
230;0.002669873647391796;0.002669873647391796;0.008800079114735126;0.008800079114735126
231;0.002449195832014084;0.002449195832014084;0.009147118777036667;0.009147118777036667
232;0.0026928074657917023;0.0026928074657917023;0.008897148072719574;0.008897148072719574
233;0.0027754842303693295;0.0027754842303693295;0.009564011357724667;0.009564011357724667
234;0.002553103491663933;0.002553103491663933;0.008184959180653095;0.008184959180653095
235;0.0026988571044057608;0.0026988571044057608;0.008978517726063728;0.008978517726063728
236;0.002894361736252904;0.002894361736252904;0.011533157899975777;0.011533157899975777
237;0.0036895989906042814;0.0036895989906042814;0.010978056117892265;0.010978056117892265
238;0.0028059924952685833;0.0028059924952685833;0.009431748650968075;0.009431748650968075
239;0.002733478555455804;0.002733478555455804;0.010325063019990921;0.010325063019990921
240;0.003163123270496726;0.003163123270496726;0.0096616605296731;0.0096616605296731
241;0.002693724585697055;0.002693724585697055;0.00917269941419363;0.00917269941419363
242;0.0028653645422309637;0.0028653645422309637;0.008432958275079727;0.008432958275079727
243;0.0027610112447291613;0.0027610112447291613;0.009271840564906597;0.009271840564906597
244;0.00255778175778687;0.00255778175778687;0.009579094126820564;0.009579094126820564
245;0.002471854444593191;0.002471854444593191;0.007669253274798393;0.007669253274798393
246;0.002623541746288538;0.002623541746288538;0.008375381119549274;0.008375381119549274
247;0.0026977509260177612;0.0026977509260177612;0.010719780810177326;0.010719780810177326
248;0.002656436525285244;0.002656436525285244;0.009088271297514439;0.009088271297514439
249;0.0029247528873384;0.0029247528873384;0.01068104151636362;0.01068104151636362
250;0.002725811442360282;0.002725811442360282;0.010826671496033669;0.010826671496033669
251;0.0025547591503709555;0.0025547591503709555;0.009069918654859066;0.009069918654859066
252;0.002569956937804818;0.002569956937804818;0.010734274983406067;0.010734274983406067
253;0.0025098812766373158;0.0025098812766373158;0.009280582889914513;0.009280582889914513
254;0.0029527891892939806;0.0029527891892939806;0.009823838248848915;0.009823838248848915
255;0.0030436383094638586;0.0030436383094638586;0.00950226467102766;0.00950226467102766
256;0.002574995858594775;0.002574995858594775;0.00860507134348154;0.00860507134348154
257;0.0026722834445536137;0.0026722834445536137;0.007740905974060297;0.007740905974060297
258;0.002458305098116398;0.002458305098116398;0.00940042082220316;0.00940042082220316
259;0.0023767754901200533;0.0023767754901200533;0.0071604689583182335;0.0071604689583182335
260;0.002710057655349374;0.002710057655349374;0.010684431530535221;0.010684431530535221
261;0.002578173065558076;0.002578173065558076;0.011266265995800495;0.011266265995800495
262;0.003097529523074627;0.003097529523074627;0.010114535689353943;0.010114535689353943
263;0.0033535656984895468;0.0033535656984895468;0.00919614639133215;0.00919614639133215
264;0.0029455546755343676;0.0029455546755343676;0.011554083786904812;0.011554083786904812
265;0.002832672093063593;0.002832672093063593;0.009220302104949951;0.009220302104949951
266;0.0026343476492911577;0.0026343476492911577;0.008201432414352894;0.008201432414352894
267;0.0024858408141881227;0.0024858408141881227;0.008477436378598213;0.008477436378598213
268;0.0024245514068752527;0.0024245514068752527;0.009927256964147091;0.009927256964147091
269;0.0023699267767369747;0.0023699267767369747;0.009434603154659271;0.009434603154659271
270;0.002484864555299282;0.002484864555299282;0.00947168841958046;0.00947168841958046
271;0.002585963811725378;0.002585963811725378;0.011445654556155205;0.011445654556155205
272;0.0027582913171499968;0.0027582913171499968;0.008269494399428368;0.008269494399428368
273;0.0033534234389662743;0.0033534234389662743;0.007597888819873333;0.007597888819873333
274;0.0029456543270498514;0.0029456543270498514;0.010167296975851059;0.010167296975851059
275;0.002626925241202116;0.002626925241202116;0.00786647293716669;0.00786647293716669
276;0.003158529754728079;0.003158529754728079;0.009803391061723232;0.009803391061723232
277;0.0029492771718651056;0.0029492771718651056;0.008074885234236717;0.008074885234236717
278;0.002621091203764081;0.002621091203764081;0.008119449950754642;0.008119449950754642
279;0.0023263306356966496;0.0023263306356966496;0.010053850710391998;0.010053850710391998
280;0.0022389276418834925;0.0022389276418834925;0.009252543561160564;0.009252543561160564
281;0.0021255183964967728;0.0021255183964967728;0.011106885969638824;0.011106885969638824
282;0.0020748351234942675;0.0020748351234942675;0.010818006470799446;0.010818006470799446
283;0.0023281776811927557;0.0023281776811927557;0.011468800716102123;0.011468800716102123
284;0.002514902502298355;0.002514902502298355;0.008161559700965881;0.008161559700965881
285;0.002818119013682008;0.002818119013682008;0.008350261487066746;0.008350261487066746
286;0.002470566425472498;0.002470566425472498;0.01023837085813284;0.01023837085813284
287;0.0022709013428539038;0.0022709013428539038;0.007617760915309191;0.007617760915309191
288;0.0021159681491553783;0.0021159681491553783;0.011404380202293396;0.011404380202293396
289;0.0024326066486537457;0.0024326066486537457;0.008439249359071255;0.008439249359071255
290;0.0021698407363146544;0.0021698407363146544;0.007855002768337727;0.007855002768337727
291;0.002213970525190234;0.002213970525190234;0.012063668109476566;0.012063668109476566
292;0.0023271997924894094;0.0023271997924894094;0.00993773527443409;0.00993773527443409
293;0.002346398076042533;0.002346398076042533;0.009276678785681725;0.009276678785681725
294;0.0023432814050465822;0.0023432814050465822;0.010227843187749386;0.010227843187749386
295;0.002853427082300186;0.002853427082300186;0.009609301574528217;0.009609301574528217
296;0.0022216541692614555;0.0022216541692614555;0.00816321186721325;0.00816321186721325
297;0.0022189775481820107;0.0022189775481820107;0.007684157229959965;0.007684157229959965
298;0.0022980421781539917;0.0022980421781539917;0.00984930619597435;0.00984930619597435
299;0.002036417368799448;0.002036417368799448;0.008648015558719635;0.008648015558719635
300;0.002055803546682;0.002055803546682;0.008594977669417858;0.008594977669417858
301;0.002040931722149253;0.002040931722149253;0.0095010781660676;0.0095010781660676
302;0.0021921477746218443;0.0021921477746218443;0.012063480913639069;0.012063480913639069
303;0.0020683500915765762;0.0020683500915765762;0.009273056872189045;0.009273056872189045
304;0.0019093755399808288;0.0019093755399808288;0.008739132434129715;0.008739132434129715
305;0.002031647600233555;0.002031647600233555;0.010567765682935715;0.010567765682935715
306;0.0018489672802388668;0.0018489672802388668;0.009092893451452255;0.009092893451452255
307;0.0019274839432910085;0.0019274839432910085;0.009016971103847027;0.009016971103847027
308;0.0018608507234603167;0.0018608507234603167;0.008195867761969566;0.008195867761969566
309;0.0017800724599510431;0.0017800724599510431;0.00862522516399622;0.00862522516399622
310;0.001980515895411372;0.001980515895411372;0.009120524860918522;0.009120524860918522
311;0.001980820205062628;0.001980820205062628;0.009054489433765411;0.009054489433765411
312;0.0018903566524386406;0.0018903566524386406;0.010440243408083916;0.010440243408083916
313;0.0017791256541386247;0.0017791256541386247;0.009176668711006641;0.009176668711006641
314;0.001752537558786571;0.001752537558786571;0.009908338077366352;0.009908338077366352
315;0.0018055326072499156;0.0018055326072499156;0.009799444116652012;0.009799444116652012
316;0.0018588097300380468;0.0018588097300380468;0.0096797626465559;0.0096797626465559
317;0.0018467596964910626;0.0018467596964910626;0.008477256633341312;0.008477256633341312
318;0.0017839598003774881;0.0017839598003774881;0.009072897955775261;0.009072897955775261
319;0.0019435621798038483;0.0019435621798038483;0.010252007283270359;0.010252007283270359
320;0.0017965951701626182;0.0017965951701626182;0.008296678774058819;0.008296678774058819
321;0.001956457272171974;0.001956457272171974;0.00993706751614809;0.00993706751614809
322;0.0020448346622288227;0.0020448346622288227;0.009949336759746075;0.009949336759746075
323;0.0018545483471825719;0.0018545483471825719;0.007361117750406265;0.007361117750406265
324;0.001884188619442284;0.001884188619442284;0.00963667780160904;0.00963667780160904
325;0.001710494514554739;0.001710494514554739;0.009840913116931915;0.009840913116931915
326;0.0018672891892492771;0.0018672891892492771;0.00846203975379467;0.00846203975379467
327;0.001840273616835475;0.001840273616835475;0.00936573650687933;0.00936573650687933
328;0.002314427401870489;0.002314427401870489;0.00912495143711567;0.00912495143711567
329;0.0018518230644986033;0.0018518230644986033;0.011607944034039974;0.011607944034039974
330;0.001688492950052023;0.001688492950052023;0.009411036968231201;0.009411036968231201
331;0.0015886942856013775;0.0015886942856013775;0.0100476099178195;0.0100476099178195
332;0.0018177747260779142;0.0018177747260779142;0.009186469949781895;0.009186469949781895
333;0.0019518978660926223;0.0019518978660926223;0.009121131151914597;0.009121131151914597
334;0.0019432702101767063;0.0019432702101767063;0.010366808623075485;0.010366808623075485
335;0.001953728962689638;0.001953728962689638;0.008801262825727463;0.008801262825727463
336;0.0018383259885013103;0.0018383259885013103;0.009043888188898563;0.009043888188898563
337;0.0019111811416223645;0.0019111811416223645;0.009325308725237846;0.009325308725237846
338;0.0020563441794365644;0.0020563441794365644;0.00912134163081646;0.00912134163081646
339;0.0040681143291294575;0.0040681143291294575;0.013075676746666431;0.013075676746666431
340;0.004875618498772383;0.004875618498772383;0.011359342373907566;0.011359342373907566
341;0.00348016619682312;0.00348016619682312;0.01031026802957058;0.01031026802957058
342;0.0025017980951815844;0.0025017980951815844;0.009962936863303185;0.009962936863303185
343;0.002355200471356511;0.002355200471356511;0.010549488477408886;0.010549488477408886
344;0.00251949904486537;0.00251949904486537;0.010919323191046715;0.010919323191046715
345;0.0022649415768682957;0.0022649415768682957;0.011974037624895573;0.011974037624895573
346;0.002043347805738449;0.002043347805738449;0.01078777015209198;0.01078777015209198
347;0.0023266025818884373;0.0023266025818884373;0.010633152909576893;0.010633152909576893
348;0.002340378938242793;0.002340378938242793;0.009276245720684528;0.009276245720684528
349;0.0019408748485147953;0.0019408748485147953;0.010137313976883888;0.010137313976883888
350;0.0016596503555774689;0.0016596503555774689;0.009872850961983204;0.009872850961983204
351;0.001715147984214127;0.001715147984214127;0.009815702214837074;0.009815702214837074
352;0.0018679068889468908;0.0018679068889468908;0.009740594774484634;0.009740594774484634
353;0.0024715368635952473;0.0024715368635952473;0.010845642536878586;0.010845642536878586
354;0.0023259532172232866;0.0023259532172232866;0.010028398595750332;0.010028398595750332
355;0.0025803952012211084;0.0025803952012211084;0.011162691749632359;0.011162691749632359
356;0.0021364104468375444;0.0021364104468375444;0.007817928679287434;0.007817928679287434
357;0.0018886129837483168;0.0018886129837483168;0.010139157064259052;0.010139157064259052
358;0.0016969293355941772;0.0016969293355941772;0.00931932870298624;0.00931932870298624
